"Language","MissingCount","MissingKeys"
"pt-BR.json","57","auth.login.account_label, auth.login.enter_details, auth.login.error_rate_limit, auth.login.forgot_password_short, auth.login.hero_subtitle, auth.login.hero_title, auth.login.logged_out, auth.login.other_account, auth.login.remove_account, auth.login.select_existing, auth.login.sign_in_as, auth.login.sign_in_title_selector, auth.login.sign_out, auth.login.switch_account, auth.logout_confirm_btn, auth.logout_confirm_message, auth.logout_confirm_title, auth.signup.hosting_provider, feeds.feed_by, feeds.unpin_feed, lists.added, lists.no_members_yet, lists.start_adding_people_button, messages.accept, messages.all, messages.delete, messages.delete_request_title, messages.link_preview, messages.loading_conversations, messages.message_request_delete_desc, messages.message_request_desc, messages.message_request_title, messages.new_chat, messages.new_group_chat, messages.no_requests, messages.num_participants, messages.n_participants, messages.options.copy, messages.options.delete_for_me, messages.options.edit, messages.options.forward, messages.options.recall, messages.options.reply, messages.options.translate, messages.replied_to, messages.requests, messages.select_chat_desc, messages.select_chat_title, messages.you_replied_to, moderation.interaction_settings, nav.videos, settings.account_removed, settings.add_another_account, settings.remove_account, settings.switched_to, settings.switch_account, settings.switch_failed"
"pt-PT.json","64","auth.login.account_label, auth.login.enter_details, auth.login.error_rate_limit, auth.login.forgot_password_short, auth.login.hero_subtitle, auth.login.hero_title, auth.login.logged_out, auth.login.other_account, auth.login.remove_account, auth.login.select_existing, auth.login.sign_in_as, auth.login.sign_in_title_selector, auth.login.sign_out, auth.login.switch_account, auth.logout_confirm_btn, auth.logout_confirm_message, auth.logout_confirm_title, auth.signup.hosting_provider, explore.categories.all, explore.categories.gaming, explore.categories.news, explore.categories.tech, explore.no_suggested_accounts, explore.suggested_accounts, explore.trending_topics, feeds.feed_by, feeds.unpin_feed, lists.added, lists.no_members_yet, lists.start_adding_people_button, messages.accept, messages.all, messages.delete, messages.delete_request_title, messages.link_preview, messages.loading_conversations, messages.message_request_delete_desc, messages.message_request_desc, messages.message_request_title, messages.new_chat, messages.new_group_chat, messages.no_requests, messages.num_participants, messages.n_participants, messages.options.copy, messages.options.delete_for_me, messages.options.edit, messages.options.forward, messages.options.recall, messages.options.reply, messages.options.translate, messages.replied_to, messages.requests, messages.select_chat_desc, messages.select_chat_title, messages.you_replied_to, moderation.interaction_settings, nav.videos, settings.account_removed, settings.add_another_account, settings.remove_account, settings.switched_to, settings.switch_account, settings.switch_failed"
"ro.json","64","auth.login.account_label, auth.login.enter_details, auth.login.error_rate_limit, auth.login.forgot_password_short, auth.login.hero_subtitle, auth.login.hero_title, auth.login.logged_out, auth.login.other_account, auth.login.remove_account, auth.login.select_existing, auth.login.sign_in_as, auth.login.sign_in_title_selector, auth.login.sign_out, auth.login.switch_account, auth.logout_confirm_btn, auth.logout_confirm_message, auth.logout_confirm_title, auth.signup.hosting_provider, explore.categories.all, explore.categories.gaming, explore.categories.news, explore.categories.tech, explore.no_suggested_accounts, explore.suggested_accounts, explore.trending_topics, feeds.feed_by, feeds.unpin_feed, lists.added, lists.no_members_yet, lists.start_adding_people_button, messages.accept, messages.all, messages.delete, messages.delete_request_title, messages.link_preview, messages.loading_conversations, messages.message_request_delete_desc, messages.message_request_desc, messages.message_request_title, messages.new_chat, messages.new_group_chat, messages.no_requests, messages.num_participants, messages.n_participants, messages.options.copy, messages.options.delete_for_me, messages.options.edit, messages.options.forward, messages.options.recall, messages.options.reply, messages.options.translate, messages.replied_to, messages.requests, messages.select_chat_desc, messages.select_chat_title, messages.you_replied_to, moderation.interaction_settings, nav.videos, settings.account_removed, settings.add_another_account, settings.remove_account, settings.switched_to, settings.switch_account, settings.switch_failed"
"ru.json","57","auth.login.account_label, auth.login.enter_details, auth.login.error_rate_limit, auth.login.forgot_password_short, auth.login.hero_subtitle, auth.login.hero_title, auth.login.logged_out, auth.login.other_account, auth.login.remove_account, auth.login.select_existing, auth.login.sign_in_as, auth.login.sign_in_title_selector, auth.login.sign_out, auth.login.switch_account, auth.logout_confirm_btn, auth.logout_confirm_message, auth.logout_confirm_title, auth.signup.hosting_provider, feeds.feed_by, feeds.unpin_feed, lists.added, lists.no_members_yet, lists.start_adding_people_button, messages.accept, messages.all, messages.delete, messages.delete_request_title, messages.link_preview, messages.loading_conversations, messages.message_request_delete_desc, messages.message_request_desc, messages.message_request_title, messages.new_chat, messages.new_group_chat, messages.no_requests, messages.num_participants, messages.n_participants, messages.options.copy, messages.options.delete_for_me, messages.options.edit, messages.options.forward, messages.options.recall, messages.options.reply, messages.options.translate, messages.replied_to, messages.requests, messages.select_chat_desc, messages.select_chat_title, messages.you_replied_to, moderation.interaction_settings, nav.videos, settings.account_removed, settings.add_another_account, settings.remove_account, settings.switched_to, settings.switch_account, settings.switch_failed"
"sk.json","64","auth.login.account_label, auth.login.enter_details, auth.login.error_rate_limit, auth.login.forgot_password_short, auth.login.hero_subtitle, auth.login.hero_title, auth.login.logged_out, auth.login.other_account, auth.login.remove_account, auth.login.select_existing, auth.login.sign_in_as, auth.login.sign_in_title_selector, auth.login.sign_out, auth.login.switch_account, auth.logout_confirm_btn, auth.logout_confirm_message, auth.logout_confirm_title, auth.signup.hosting_provider, explore.categories.all, explore.categories.gaming, explore.categories.news, explore.categories.tech, explore.no_suggested_accounts, explore.suggested_accounts, explore.trending_topics, feeds.feed_by, feeds.unpin_feed, lists.added, lists.no_members_yet, lists.start_adding_people_button, messages.accept, messages.all, messages.delete, messages.delete_request_title, messages.link_preview, messages.loading_conversations, messages.message_request_delete_desc, messages.message_request_desc, messages.message_request_title, messages.new_chat, messages.new_group_chat, messages.no_requests, messages.num_participants, messages.n_participants, messages.options.copy, messages.options.delete_for_me, messages.options.edit, messages.options.forward, messages.options.recall, messages.options.reply, messages.options.translate, messages.replied_to, messages.requests, messages.select_chat_desc, messages.select_chat_title, messages.you_replied_to, moderation.interaction_settings, nav.videos, settings.account_removed, settings.add_another_account, settings.remove_account, settings.switched_to, settings.switch_account, settings.switch_failed"
"sl.json","64","auth.login.account_label, auth.login.enter_details, auth.login.error_rate_limit, auth.login.forgot_password_short, auth.login.hero_subtitle, auth.login.hero_title, auth.login.logged_out, auth.login.other_account, auth.login.remove_account, auth.login.select_existing, auth.login.sign_in_as, auth.login.sign_in_title_selector, auth.login.sign_out, auth.login.switch_account, auth.logout_confirm_btn, auth.logout_confirm_message, auth.logout_confirm_title, auth.signup.hosting_provider, explore.categories.all, explore.categories.gaming, explore.categories.news, explore.categories.tech, explore.no_suggested_accounts, explore.suggested_accounts, explore.trending_topics, feeds.feed_by, feeds.unpin_feed, lists.added, lists.no_members_yet, lists.start_adding_people_button, messages.accept, messages.all, messages.delete, messages.delete_request_title, messages.link_preview, messages.loading_conversations, messages.message_request_delete_desc, messages.message_request_desc, messages.message_request_title, messages.new_chat, messages.new_group_chat, messages.no_requests, messages.num_participants, messages.n_participants, messages.options.copy, messages.options.delete_for_me, messages.options.edit, messages.options.forward, messages.options.recall, messages.options.reply, messages.options.translate, messages.replied_to, messages.requests, messages.select_chat_desc, messages.select_chat_title, messages.you_replied_to, moderation.interaction_settings, nav.videos, settings.account_removed, settings.add_another_account, settings.remove_account, settings.switched_to, settings.switch_account, settings.switch_failed"
"sq.json","64","auth.login.account_label, auth.login.enter_details, auth.login.error_rate_limit, auth.login.forgot_password_short, auth.login.hero_subtitle, auth.login.hero_title, auth.login.logged_out, auth.login.other_account, auth.login.remove_account, auth.login.select_existing, auth.login.sign_in_as, auth.login.sign_in_title_selector, auth.login.sign_out, auth.login.switch_account, auth.logout_confirm_btn, auth.logout_confirm_message, auth.logout_confirm_title, auth.signup.hosting_provider, explore.categories.all, explore.categories.gaming, explore.categories.news, explore.categories.tech, explore.no_suggested_accounts, explore.suggested_accounts, explore.trending_topics, feeds.feed_by, feeds.unpin_feed, lists.added, lists.no_members_yet, lists.start_adding_people_button, messages.accept, messages.all, messages.delete, messages.delete_request_title, messages.link_preview, messages.loading_conversations, messages.message_request_delete_desc, messages.message_request_desc, messages.message_request_title, messages.new_chat, messages.new_group_chat, messages.no_requests, messages.num_participants, messages.n_participants, messages.options.copy, messages.options.delete_for_me, messages.options.edit, messages.options.forward, messages.options.recall, messages.options.reply, messages.options.translate, messages.replied_to, messages.requests, messages.select_chat_desc, messages.select_chat_title, messages.you_replied_to, moderation.interaction_settings, nav.videos, settings.account_removed, settings.add_another_account, settings.remove_account, settings.switched_to, settings.switch_account, settings.switch_failed"
"sv.json","64","auth.login.account_label, auth.login.enter_details, auth.login.error_rate_limit, auth.login.forgot_password_short, auth.login.hero_subtitle, auth.login.hero_title, auth.login.logged_out, auth.login.other_account, auth.login.remove_account, auth.login.select_existing, auth.login.sign_in_as, auth.login.sign_in_title_selector, auth.login.sign_out, auth.login.switch_account, auth.logout_confirm_btn, auth.logout_confirm_message, auth.logout_confirm_title, auth.signup.hosting_provider, explore.categories.all, explore.categories.gaming, explore.categories.news, explore.categories.tech, explore.no_suggested_accounts, explore.suggested_accounts, explore.trending_topics, feeds.feed_by, feeds.unpin_feed, lists.added, lists.no_members_yet, lists.start_adding_people_button, messages.accept, messages.all, messages.delete, messages.delete_request_title, messages.link_preview, messages.loading_conversations, messages.message_request_delete_desc, messages.message_request_desc, messages.message_request_title, messages.new_chat, messages.new_group_chat, messages.no_requests, messages.num_participants, messages.n_participants, messages.options.copy, messages.options.delete_for_me, messages.options.edit, messages.options.forward, messages.options.recall, messages.options.reply, messages.options.translate, messages.replied_to, messages.requests, messages.select_chat_desc, messages.select_chat_title, messages.you_replied_to, moderation.interaction_settings, nav.videos, settings.account_removed, settings.add_another_account, settings.remove_account, settings.switched_to, settings.switch_account, settings.switch_failed"
"ta.json","64","auth.login.account_label, auth.login.enter_details, auth.login.error_rate_limit, auth.login.forgot_password_short, auth.login.hero_subtitle, auth.login.hero_title, auth.login.logged_out, auth.login.other_account, auth.login.remove_account, auth.login.select_existing, auth.login.sign_in_as, auth.login.sign_in_title_selector, auth.login.sign_out, auth.login.switch_account, auth.logout_confirm_btn, auth.logout_confirm_message, auth.logout_confirm_title, auth.signup.hosting_provider, explore.categories.all, explore.categories.gaming, explore.categories.news, explore.categories.tech, explore.no_suggested_accounts, explore.suggested_accounts, explore.trending_topics, feeds.feed_by, feeds.unpin_feed, lists.added, lists.no_members_yet, lists.start_adding_people_button, messages.accept, messages.all, messages.delete, messages.delete_request_title, messages.link_preview, messages.loading_conversations, messages.message_request_delete_desc, messages.message_request_desc, messages.message_request_title, messages.new_chat, messages.new_group_chat, messages.no_requests, messages.num_participants, messages.n_participants, messages.options.copy, messages.options.delete_for_me, messages.options.edit, messages.options.forward, messages.options.recall, messages.options.reply, messages.options.translate, messages.replied_to, messages.requests, messages.select_chat_desc, messages.select_chat_title, messages.you_replied_to, moderation.interaction_settings, nav.videos, settings.account_removed, settings.add_another_account, settings.remove_account, settings.switched_to, settings.switch_account, settings.switch_failed"
"te.json","64","auth.login.account_label, auth.login.enter_details, auth.login.error_rate_limit, auth.login.forgot_password_short, auth.login.hero_subtitle, auth.login.hero_title, auth.login.logged_out, auth.login.other_account, auth.login.remove_account, auth.login.select_existing, auth.login.sign_in_as, auth.login.sign_in_title_selector, auth.login.sign_out, auth.login.switch_account, auth.logout_confirm_btn, auth.logout_confirm_message, auth.logout_confirm_title, auth.signup.hosting_provider, explore.categories.all, explore.categories.gaming, explore.categories.news, explore.categories.tech, explore.no_suggested_accounts, explore.suggested_accounts, explore.trending_topics, feeds.feed_by, feeds.unpin_feed, lists.added, lists.no_members_yet, lists.start_adding_people_button, messages.accept, messages.all, messages.delete, messages.delete_request_title, messages.link_preview, messages.loading_conversations, messages.message_request_delete_desc, messages.message_request_desc, messages.message_request_title, messages.new_chat, messages.new_group_chat, messages.no_requests, messages.num_participants, messages.n_participants, messages.options.copy, messages.options.delete_for_me, messages.options.edit, messages.options.forward, messages.options.recall, messages.options.reply, messages.options.translate, messages.replied_to, messages.requests, messages.select_chat_desc, messages.select_chat_title, messages.you_replied_to, moderation.interaction_settings, nav.videos, settings.account_removed, settings.add_another_account, settings.remove_account, settings.switched_to, settings.switch_account, settings.switch_failed"
"th.json","64","auth.login.account_label, auth.login.enter_details, auth.login.error_rate_limit, auth.login.forgot_password_short, auth.login.hero_subtitle, auth.login.hero_title, auth.login.logged_out, auth.login.other_account, auth.login.remove_account, auth.login.select_existing, auth.login.sign_in_as, auth.login.sign_in_title_selector, auth.login.sign_out, auth.login.switch_account, auth.logout_confirm_btn, auth.logout_confirm_message, auth.logout_confirm_title, auth.signup.hosting_provider, explore.categories.all, explore.categories.gaming, explore.categories.news, explore.categories.tech, explore.no_suggested_accounts, explore.suggested_accounts, explore.trending_topics, feeds.feed_by, feeds.unpin_feed, lists.added, lists.no_members_yet, lists.start_adding_people_button, messages.accept, messages.all, messages.delete, messages.delete_request_title, messages.link_preview, messages.loading_conversations, messages.message_request_delete_desc, messages.message_request_desc, messages.message_request_title, messages.new_chat, messages.new_group_chat, messages.no_requests, messages.num_participants, messages.n_participants, messages.options.copy, messages.options.delete_for_me, messages.options.edit, messages.options.forward, messages.options.recall, messages.options.reply, messages.options.translate, messages.replied_to, messages.requests, messages.select_chat_desc, messages.select_chat_title, messages.you_replied_to, moderation.interaction_settings, nav.videos, settings.account_removed, settings.add_another_account, settings.remove_account, settings.switched_to, settings.switch_account, settings.switch_failed"
"tr.json","64","auth.login.account_label, auth.login.enter_details, auth.login.error_rate_limit, auth.login.forgot_password_short, auth.login.hero_subtitle, auth.login.hero_title, auth.login.logged_out, auth.login.other_account, auth.login.remove_account, auth.login.select_existing, auth.login.sign_in_as, auth.login.sign_in_title_selector, auth.login.sign_out, auth.login.switch_account, auth.logout_confirm_btn, auth.logout_confirm_message, auth.logout_confirm_title, auth.signup.hosting_provider, explore.categories.all, explore.categories.gaming, explore.categories.news, explore.categories.tech, explore.no_suggested_accounts, explore.suggested_accounts, explore.trending_topics, feeds.feed_by, feeds.unpin_feed, lists.added, lists.no_members_yet, lists.start_adding_people_button, messages.accept, messages.all, messages.delete, messages.delete_request_title, messages.link_preview, messages.loading_conversations, messages.message_request_delete_desc, messages.message_request_desc, messages.message_request_title, messages.new_chat, messages.new_group_chat, messages.no_requests, messages.num_participants, messages.n_participants, messages.options.copy, messages.options.delete_for_me, messages.options.edit, messages.options.forward, messages.options.recall, messages.options.reply, messages.options.translate, messages.replied_to, messages.requests, messages.select_chat_desc, messages.select_chat_title, messages.you_replied_to, moderation.interaction_settings, nav.videos, settings.account_removed, settings.add_another_account, settings.remove_account, settings.switched_to, settings.switch_account, settings.switch_failed"
"uk.json","64","auth.login.account_label, auth.login.enter_details, auth.login.error_rate_limit, auth.login.forgot_password_short, auth.login.hero_subtitle, auth.login.hero_title, auth.login.logged_out, auth.login.other_account, auth.login.remove_account, auth.login.select_existing, auth.login.sign_in_as, auth.login.sign_in_title_selector, auth.login.sign_out, auth.login.switch_account, auth.logout_confirm_btn, auth.logout_confirm_message, auth.logout_confirm_title, auth.signup.hosting_provider, explore.categories.all, explore.categories.gaming, explore.categories.news, explore.categories.tech, explore.no_suggested_accounts, explore.suggested_accounts, explore.trending_topics, feeds.feed_by, feeds.unpin_feed, lists.added, lists.no_members_yet, lists.start_adding_people_button, messages.accept, messages.all, messages.delete, messages.delete_request_title, messages.link_preview, messages.loading_conversations, messages.message_request_delete_desc, messages.message_request_desc, messages.message_request_title, messages.new_chat, messages.new_group_chat, messages.no_requests, messages.num_participants, messages.n_participants, messages.options.copy, messages.options.delete_for_me, messages.options.edit, messages.options.forward, messages.options.recall, messages.options.reply, messages.options.translate, messages.replied_to, messages.requests, messages.select_chat_desc, messages.select_chat_title, messages.you_replied_to, moderation.interaction_settings, nav.videos, settings.account_removed, settings.add_another_account, settings.remove_account, settings.switched_to, settings.switch_account, settings.switch_failed"
"ur.json","64","auth.login.account_label, auth.login.enter_details, auth.login.error_rate_limit, auth.login.forgot_password_short, auth.login.hero_subtitle, auth.login.hero_title, auth.login.logged_out, auth.login.other_account, auth.login.remove_account, auth.login.select_existing, auth.login.sign_in_as, auth.login.sign_in_title_selector, auth.login.sign_out, auth.login.switch_account, auth.logout_confirm_btn, auth.logout_confirm_message, auth.logout_confirm_title, auth.signup.hosting_provider, explore.categories.all, explore.categories.gaming, explore.categories.news, explore.categories.tech, explore.no_suggested_accounts, explore.suggested_accounts, explore.trending_topics, feeds.feed_by, feeds.unpin_feed, lists.added, lists.no_members_yet, lists.start_adding_people_button, messages.accept, messages.all, messages.delete, messages.delete_request_title, messages.link_preview, messages.loading_conversations, messages.message_request_delete_desc, messages.message_request_desc, messages.message_request_title, messages.new_chat, messages.new_group_chat, messages.no_requests, messages.num_participants, messages.n_participants, messages.options.copy, messages.options.delete_for_me, messages.options.edit, messages.options.forward, messages.options.recall, messages.options.reply, messages.options.translate, messages.replied_to, messages.requests, messages.select_chat_desc, messages.select_chat_title, messages.you_replied_to, moderation.interaction_settings, nav.videos, settings.account_removed, settings.add_another_account, settings.remove_account, settings.switched_to, settings.switch_account, settings.switch_failed"
"uz.json","64","auth.login.account_label, auth.login.enter_details, auth.login.error_rate_limit, auth.login.forgot_password_short, auth.login.hero_subtitle, auth.login.hero_title, auth.login.logged_out, auth.login.other_account, auth.login.remove_account, auth.login.select_existing, auth.login.sign_in_as, auth.login.sign_in_title_selector, auth.login.sign_out, auth.login.switch_account, auth.logout_confirm_btn, auth.logout_confirm_message, auth.logout_confirm_title, auth.signup.hosting_provider, explore.categories.all, explore.categories.gaming, explore.categories.news, explore.categories.tech, explore.no_suggested_accounts, explore.suggested_accounts, explore.trending_topics, feeds.feed_by, feeds.unpin_feed, lists.added, lists.no_members_yet, lists.start_adding_people_button, messages.accept, messages.all, messages.delete, messages.delete_request_title, messages.link_preview, messages.loading_conversations, messages.message_request_delete_desc, messages.message_request_desc, messages.message_request_title, messages.new_chat, messages.new_group_chat, messages.no_requests, messages.num_participants, messages.n_participants, messages.options.copy, messages.options.delete_for_me, messages.options.edit, messages.options.forward, messages.options.recall, messages.options.reply, messages.options.translate, messages.replied_to, messages.requests, messages.select_chat_desc, messages.select_chat_title, messages.you_replied_to, moderation.interaction_settings, nav.videos, settings.account_removed, settings.add_another_account, settings.remove_account, settings.switched_to, settings.switch_account, settings.switch_failed"
"vi.json","40","auth.logout_confirm_btn, auth.logout_confirm_message, auth.logout_confirm_title, explore.trending_topics, lists.added, lists.no_members_yet, lists.start_adding_people_button, messages.accept, messages.all, messages.delete, messages.delete_request_title, messages.link_preview, messages.loading_conversations, messages.message_request_delete_desc, messages.message_request_desc, messages.message_request_title, messages.new_chat, messages.new_group_chat, messages.no_requests, messages.num_participants, messages.n_participants, messages.options.copy, messages.options.delete_for_me, messages.options.edit, messages.options.forward, messages.options.recall, messages.options.reply, messages.options.translate, messages.replied_to, messages.requests, messages.select_chat_desc, messages.select_chat_title, messages.you_replied_to, moderation.interaction_settings, settings.account_removed, settings.add_another_account, settings.remove_account, settings.switched_to, settings.switch_account, settings.switch_failed"
"zh-CN.json","57","auth.login.account_label, auth.login.enter_details, auth.login.error_rate_limit, auth.login.forgot_password_short, auth.login.hero_subtitle, auth.login.hero_title, auth.login.logged_out, auth.login.other_account, auth.login.remove_account, auth.login.select_existing, auth.login.sign_in_as, auth.login.sign_in_title_selector, auth.login.sign_out, auth.login.switch_account, auth.logout_confirm_btn, auth.logout_confirm_message, auth.logout_confirm_title, auth.signup.hosting_provider, feeds.feed_by, feeds.unpin_feed, lists.added, lists.no_members_yet, lists.start_adding_people_button, messages.accept, messages.all, messages.delete, messages.delete_request_title, messages.link_preview, messages.loading_conversations, messages.message_request_delete_desc, messages.message_request_desc, messages.message_request_title, messages.new_chat, messages.new_group_chat, messages.no_requests, messages.num_participants, messages.n_participants, messages.options.copy, messages.options.delete_for_me, messages.options.edit, messages.options.forward, messages.options.recall, messages.options.reply, messages.options.translate, messages.replied_to, messages.requests, messages.select_chat_desc, messages.select_chat_title, messages.you_replied_to, moderation.interaction_settings, nav.videos, settings.account_removed, settings.add_another_account, settings.remove_account, settings.switched_to, settings.switch_account, settings.switch_failed"
"zh-HK.json","64","auth.login.account_label, auth.login.enter_details, auth.login.error_rate_limit, auth.login.forgot_password_short, auth.login.hero_subtitle, auth.login.hero_title, auth.login.logged_out, auth.login.other_account, auth.login.remove_account, auth.login.select_existing, auth.login.sign_in_as, auth.login.sign_in_title_selector, auth.login.sign_out, auth.login.switch_account, auth.logout_confirm_btn, auth.logout_confirm_message, auth.logout_confirm_title, auth.signup.hosting_provider, explore.categories.all, explore.categories.gaming, explore.categories.news, explore.categories.tech, explore.no_suggested_accounts, explore.suggested_accounts, explore.trending_topics, feeds.feed_by, feeds.unpin_feed, lists.added, lists.no_members_yet, lists.start_adding_people_button, messages.accept, messages.all, messages.delete, messages.delete_request_title, messages.link_preview, messages.loading_conversations, messages.message_request_delete_desc, messages.message_request_desc, messages.message_request_title, messages.new_chat, messages.new_group_chat, messages.no_requests, messages.num_participants, messages.n_participants, messages.options.copy, messages.options.delete_for_me, messages.options.edit, messages.options.forward, messages.options.recall, messages.options.reply, messages.options.translate, messages.replied_to, messages.requests, messages.select_chat_desc, messages.select_chat_title, messages.you_replied_to, moderation.interaction_settings, nav.videos, settings.account_removed, settings.add_another_account, settings.remove_account, settings.switched_to, settings.switch_account, settings.switch_failed"
"zh-TW.json","64","auth.login.account_label, auth.login.enter_details, auth.login.error_rate_limit, auth.login.forgot_password_short, auth.login.hero_subtitle, auth.login.hero_title, auth.login.logged_out, auth.login.other_account, auth.login.remove_account, auth.login.select_existing, auth.login.sign_in_as, auth.login.sign_in_title_selector, auth.login.sign_out, auth.login.switch_account, auth.logout_confirm_btn, auth.logout_confirm_message, auth.logout_confirm_title, auth.signup.hosting_provider, explore.categories.all, explore.categories.gaming, explore.categories.news, explore.categories.tech, explore.no_suggested_accounts, explore.suggested_accounts, explore.trending_topics, feeds.feed_by, feeds.unpin_feed, lists.added, lists.no_members_yet, lists.start_adding_people_button, messages.accept, messages.all, messages.delete, messages.delete_request_title, messages.link_preview, messages.loading_conversations, messages.message_request_delete_desc, messages.message_request_desc, messages.message_request_title, messages.new_chat, messages.new_group_chat, messages.no_requests, messages.num_participants, messages.n_participants, messages.options.copy, messages.options.delete_for_me, messages.options.edit, messages.options.forward, messages.options.recall, messages.options.reply, messages.options.translate, messages.replied_to, messages.requests, messages.select_chat_desc, messages.select_chat_title, messages.you_replied_to, moderation.interaction_settings, nav.videos, settings.account_removed, settings.add_another_account, settings.remove_account, settings.switched_to, settings.switch_account, settings.switch_failed"
